TSN,FormID,FoliageID,ScientificName,CrownShapeFactor,FlammID,PDFoliage,PDWood,PDRotten,TreeBD,SV,treeBioEqID,shrubBioEqID,treeCrownDensity,HCFoliage,HCWood,canopy,shrub,nonwoody,woody,acceptedTSN,CommonName
18764,5,13,Coptis aspleniifolia,0.5,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,fernleaf goldthread
18765,5,13,Coptis laciniata,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Oregon goldthread
18766,5,13,Coptis occidentalis,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Idaho goldthread
18767,5,13,Coptis trifolia,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,threeleaf goldthread
18770,5,13,Enemion hallii,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Willamette false rue anemone
18779,5,12,Hepatica nobilis,,2,25.0,,,0.01,3000.0,,,,8000.0,8000.0,0,0,1,0,5659,hepatica
18795,5,13,Paeonia brownii,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Brown's peony
18796,5,13,Paeonia californica,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,California peony
18799,5,12,Pulsatilla patens,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,5088,eastern pasqueflower
18800,5,12,Pulsatilla patens ssp. patens,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,8212,eastern pasqueflower
18801,5,12,Pulsatilla patens ssp. multifida,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,5321,cutleaf anemone
18803,5,12,Trautvetteria caroliniensis,,2,25.0,,,0.01,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Carolina bugbane
18806,5,13,Trollius laxus,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,American globeflower
18813,5,13,Achlys triphylla,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,sweet after death
18814,2,6,Berberis spp.,0.5,2,25.0,21.85,18.72,0.01,2000.0,,12.0,0.6,8000.0,8000.0,0,1,0,1,0,barberry
18816,2,6,Berberis aquifolium,0.5,2,25.0,21.85,18.72,0.01,2000.0,,12.0,0.6,8000.0,8000.0,0,1,0,1,0,Oregon-grape
18821,2,6,Berberis fremontii,0.5,2,25.0,21.85,18.72,,2000.0,,12.0,0.6,8000.0,8000.0,0,1,0,1,0,Fremont's berberis
18822,2,6,Berberis haematocarpa,0.5,2,25.0,21.85,18.72,0.01,2000.0,,12.0,0.6,8000.0,8000.0,0,1,0,1,0,red barberry
18825,2,6,Berberis nervosa,0.5,2,25.0,21.85,18.72,0.01,2000.0,,12.0,0.6,8000.0,8000.0,0,1,1,1,0,Cascade barberry
18826,2,6,Berberis nevinii,0.5,2,25.0,21.85,18.72,0.01,2000.0,,12.0,0.6,8000.0,8000.0,0,1,0,1,0,Nevin's barberry
18831,2,6,Berberis pumila,0.5,2,25.0,21.85,18.72,0.01,2000.0,,12.0,0.6,8000.0,8000.0,0,1,0,1,0,creeping barberry
18832,2,6,Berberis repens,0.5,2,25.0,21.85,18.72,0.01,2000.0,,12.0,0.6,8000.0,8000.0,0,1,0,1,0,creeping barberry
18835,2,4,Berberis thunbergii,0.5,1,25.0,21.85,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,Japanese barberry
18836,2,6,Berberis trifoliolata,0.5,2,25.0,21.85,18.72,0.01,2000.0,,12.0,0.6,8000.0,8000.0,0,1,0,1,0,algerita
18838,2,6,Berberis wilcoxii,0.5,2,25.0,21.85,18.72,0.01,2000.0,,12.0,0.6,8000.0,8000.0,0,1,0,1,0,Wilcox's barberry
18840,5,13,Caulophyllum thalictroides,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,blue cohosh
18845,2,6,Mahonia spp.,0.5,2,25.0,21.85,18.72,0.01,2000.0,,12.0,0.6,8000.0,8000.0,0,1,0,1,1881,barberry
18850,5,13,Podophyllum peltatum,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,mayapple
18852,5,13,Vancouveria chrysantha,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,golden insideout flower
18853,5,13,Vancouveria hexandra,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,white insideout flower
18854,5,13,Vancouveria planipetala,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,golden insideout flower
18864,2,4,Cocculus carolinus,0.5,1,25.0,25.0,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,0,0,Carolina coralbead
18926,5,13,Argemone polyanthemos,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,crested pricklypoppy
18945,5,12,Dicentra cucullaria,,2,25.0,,,0.01,3000.0,,,,8000.0,8000.0,0,0,1,0,0,dutchman's breeches
18947,5,13,Dicentra formosa,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Pacific bleeding heart
18990,5,13,Sanguinaria canadensis,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,bloodroot
19000,5,13,Corydalis aquae-gelidae,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,coldwater fumewort
19009,5,13,Corydalis scouleri,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Scouler's fumewort
19019,1,4,Platanus spp.,0.5,1,25.0,34.2,18.72,0.01,2500.0,3.0,,0.6,8000.0,8000.0,1,0,0,1,0,sycamore
19020,1,4,Platanus occidentalis,0.5,1,25.0,34.2,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,American sycamore
19022,1,4,Platanus racemosa,0.5,1,25.0,34.2,18.72,0.06,2500.0,3.0,,0.6,8000.0,8000.0,1,0,0,1,0,California sycamore
19023,1,4,Platanus wrightii,0.5,1,25.0,34.2,18.72,0.06,2500.0,3.0,,0.6,8000.0,8000.0,1,0,0,1,0,Arizona sycamore
19027,3,4,Liquidambar styraciflua,0.5,1,25.0,36.3,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,sweetgum
19032,2,4,Hamamelis vernalis,0.5,1,25.0,21.85,18.72,0.01,2500.0,,1.0,0.6,8000.0,8000.0,0,1,0,1,0,Ozark witchhazel
19033,3,4,Hamamelis virginiana,0.5,1,25.0,26.99,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,American witchhazel
19039,1,4,Celtis spp.,0.5,1,25.0,37.0,18.72,0.06,2500.0,3.0,,0.6,8000.0,8000.0,1,0,0,1,0,hackberry
19040,1,4,Celtis occidentalis,0.5,1,25.0,37.0,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,common hackberry
19042,3,4,Celtis laevigata,0.5,1,25.0,37.0,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,sugarberry
19045,3,4,Celtis reticulata,0.5,1,25.0,37.0,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,netleaf hackberry
19048,1,4,Ulmus spp.,0.5,1,25.0,41.2,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,elm
19049,1,4,Ulmus americana,0.5,1,25.0,34.9,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,American elm
19050,1,4,Ulmus rubra,0.5,1,25.0,37.0,18.72,0.06,2500.0,3.0,,0.6,8000.0,8000.0,1,0,0,1,0,slippery elm
19051,1,4,Ulmus alata,0.5,1,25.0,46.1,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,winged elm
19057,2,4,Ulmus pumila,0.5,1,25.0,41.2,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,Siberian elm
19059,1,4,Ulmus thomasii,0.5,1,25.0,44.0,18.72,0.06,2500.0,3.0,,0.6,8000.0,8000.0,1,0,0,1,0,rock elm
19061,1,4,Planera aquatica,0.5,1,25.0,40.5,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,planertree
19064,3,4,Morus spp.,0.5,1,25.0,40.5,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,mulberry
19066,3,4,Morus alba,0.5,1,25.0,40.5,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,white mulberry
19067,3,4,Morus tictoria,0.5,1,25.0,40.5,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,1910,fustictree
19068,3,4,Morus microphylla,0.5,1,25.0,40.5,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,Texas mulberry
19070,1,4,Morus rubra,0.5,1,25.0,40.5,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,red mulberry
19092,3,6,Ficus aurea,0.5,1,25.0,40.5,18.72,0.01,2000.0,3.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,Florida strangler fig
19101,3,4,Maclura tinctoria,0.5,1,25.0,40.5,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,fustictree
19102,3,4,Maclura pomifera,0.5,1,25.0,48.9,18.72,,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,osage orange
19121,5,13,Boehmeria cylindrica,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,smallspike false nettle
19127,5,13,Laportea canadensis,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Canadian woodnettle
19130,5,13,Pilea pumila,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Canadian clearweed
19151,5,13,Urtica spp.,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,stinging nettle
19152,5,13,Urtica dioica,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,stinging nettle
19154,5,13,Urtica dioica ssp. gracilis,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,California nettle
19169,5,13,Parietaria pensylvanica,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Pennsylvania pellitory
19223,3,4,Carya spp.,0.5,1,25.0,47.5,18.72,0.01,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,hickory
19227,1,4,Carya cordiformis,0.5,1,25.0,46.1,15.54,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,bitternut hickory
19230,3,4,Carya floridana,0.5,1,25.0,47.5,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,scrub hickory
19231,1,4,Carya glabra,0.5,1,25.0,48.9,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,pignut hickory
19234,1,4,Carya illinoinensis,0.5,1,25.0,46.1,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,pecan
19235,1,4,Carya laciniosa,0.5,1,25.0,48.2,18.72,0.06,2500.0,4.0,,0.6,8000.0,8000.0,1,0,0,1,0,shellbark hickory
19242,1,4,Carya ovata,0.5,1,25.0,48.9,19.22,0.06,2500.0,4.0,,0.6,8000.0,8000.0,1,0,0,1,0,shagbark hickory
19246,3,4,Carya texana,0.5,1,25.0,47.5,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,black hickory
19247,1,4,Carya tomentosa,0.5,1,25.0,48.9,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,mockernut hickory
19248,3,6,Juglans spp.,0.5,1,25.0,32.85,18.72,0.01,2000.0,3.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,walnut
19249,3,4,Juglans californica,0.5,1,25.0,32.85,18.72,0.01,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,Southern California walnut
19250,1,4,Juglans cinerea,0.5,1,25.0,26.6,18.72,0.06,2500.0,3.0,,0.6,8000.0,8000.0,1,0,0,1,0,butternut
19251,1,4,Juglans hindsii,0.5,1,25.0,32.85,18.72,0.06,2500.0,3.0,,0.6,8000.0,8000.0,1,0,0,1,0,Northern California walnut
19252,3,4,Juglans major,0.5,1,25.0,32.85,18.72,0.01,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,Arizona walnut
19253,3,4,Juglans microcarpa,0.5,1,25.0,32.85,18.72,0.01,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,little walnut
19254,1,4,Juglans nigra,0.5,1,25.0,38.4,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,black walnut
19265,2,4,Myrica gale,0.5,1,25.0,21.85,18.72,0.01,2500.0,,10.0,0.6,8000.0,8000.0,0,1,0,1,0,sweetgale
19276,3,4,Quercus spp.,0.5,1,25.0,46.1,18.72,0.06,2500.0,4.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,oak
19277,1,4,Quercus falcata,0.5,1,25.0,41.2,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,southern red oak
19278,3,4,Quercus lyrata,0.5,1,25.0,44.0,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,overcup oak
19279,1,4,Quercus michauxii,0.5,1,25.0,46.8,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,swamp chestnut oak
19280,3,4,Quercus nigra,0.5,1,25.0,44.0,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,water oak
19281,1,4,Quercus palustris,0.5,1,25.0,44.0,18.72,0.06,2500.0,4.0,,0.6,8000.0,8000.0,1,0,0,1,0,pin oak
19282,1,4,Quercus phellos,0.5,1,25.0,48.2,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,willow oak
19283,1,6,Quercus virginiana,0.5,2,25.0,55.23,18.72,0.06,3843.0,4.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,live oak
19287,3,4,Quercus macrocarpa,0.5,1,25.0,44.7,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,bur oak
19288,1,4,Quercus coccinea,0.5,1,25.0,46.8,27.58,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,scarlet oak
19289,3,5,Quercus agrifolia,0.5,2,25.0,46.1,18.72,0.06,2500.0,4.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,California live oak
19290,1,4,Quercus alba,0.5,1,25.0,47.5,31.7,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,white oak
19292,3,6,Quercus arizonica,0.5,2,25.0,46.1,18.72,0.06,3843.0,10.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,Arizona white oak
19300,1,4,Quercus bicolor,0.5,1,25.0,48.9,18.72,0.06,2500.0,4.0,,0.6,8000.0,8000.0,1,0,0,1,0,swamp white oak
19310,3,6,Quercus chapmanii,0.5,2,25.0,46.1,18.72,0.01,2000.0,4.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,Chapman oak
19312,3,6,Quercus chrysolepis,0.5,2,25.0,48.9,18.72,0.06,3843.0,4.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,canyon live oak
19322,1,4,Quercus douglasii,0.5,1,25.0,46.1,18.72,0.06,2500.0,4.0,,0.6,8000.0,8000.0,1,0,0,1,0,blue oak
19323,3,6,Quercus dumosa,0.5,2,25.0,46.1,18.72,0.01,3843.0,4.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,coastal sage scrub oak
19324,3,6,Quercus dunnii,0.5,2,25.0,46.1,18.72,0.01,3843.0,4.0,28.0,0.6,8000.0,8000.0,1,1,0,1,1950,Palmer oak
19325,3,6,Quercus durata,0.5,2,25.0,46.1,18.72,0.01,3843.0,4.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,leather oak
19327,3,4,Quercus ellipsoidalis,0.5,1,25.0,46.1,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,northern pin oak
19328,3,6,Quercus emoryi,0.5,2,25.0,46.1,18.72,0.06,3843.0,10.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,Emory oak
19329,1,5,Quercus engelmannii,0.5,1,25.0,46.1,18.72,0.06,2500.0,4.0,28.0,0.6,8000.0,8000.0,1,0,0,1,0,Engelmann oak
19337,3,4,Quercus gambelii,0.5,1,25.0,44.0,18.72,0.06,2500.0,10.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,Gambel oak
19340,3,4,Quercus garryana,0.5,1,25.0,48.9,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,Oregon white oak
19341,3,4,Quercus georgiana,0.5,1,25.0,46.1,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,Georgia oak
19347,3,6,Quercus grisea,0.5,2,25.0,46.1,18.72,0.01,3843.0,4.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,gray oak
19351,3,6,Quercus harvardii,0.5,2,25.0,46.1,18.72,0.01,3843.0,4.0,28.0,0.6,8000.0,8000.0,1,1,0,1,5047,Havard oak
19357,3,5,Quercus hypoleucoides,0.5,1,25.0,46.1,18.72,0.01,2500.0,10.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,silverleaf oak
19358,3,4,Quercus ilicifolia,0.5,1,25.0,46.1,18.72,0.01,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,bear oak
19359,1,4,Quercus imbricaria,0.5,1,25.0,46.1,18.72,0.06,2500.0,4.0,,0.6,8000.0,8000.0,1,0,0,1,0,shingle oak
19360,3,4,Quercus incana,0.5,1,25.0,46.1,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,bluejack oak
19362,2,6,Quercus intricata,0.5,2,25.0,46.1,18.72,0.01,3843.0,,28.0,0.6,8000.0,8000.0,0,1,0,1,0,dwarf oak
19366,3,4,Quercus kelloggii,0.5,1,25.0,38.4,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,California black oak
19367,3,4,Quercus laevis,0.5,1,25.0,46.1,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,turkey oak
19368,1,4,Quercus laurifolia,0.5,1,25.0,44.0,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,laurel oak
19370,1,4,Quercus lobata,0.5,1,25.0,40.5,18.72,0.06,2500.0,4.0,,0.6,8000.0,8000.0,1,0,0,1,0,valley oak
19374,3,4,Quercus marilandica,0.5,1,25.0,46.1,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,blackjack oak
19377,2,5,Quercus minima,0.5,1,25.0,46.1,18.72,0.01,2500.0,,28.0,0.6,8000.0,8000.0,0,1,0,1,0,dwarf live oak
19378,3,6,Quercus mohriana,0.5,2,25.0,46.1,18.72,0.01,3843.0,4.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,Mohr oak
19379,1,4,Quercus montana,0.5,1,25.0,46.1,18.35,0.06,2500.0,4.0,,0.6,8000.0,8000.0,1,0,0,1,0,chestnut oak
19382,3,4,Quercus muhlenbergii,0.5,1,25.0,46.1,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,5047,chinkapin oak
19385,3,6,Quercus myrtifolia,0.5,2,25.0,46.1,18.72,0.01,3843.0,4.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,myrtle oak
19390,3,6,Quercus oblongifolia,0.5,2,25.0,46.1,18.72,0.06,3843.0,10.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,Mexican blue oak
19395,3,4,Quercus X pauciloba,0.5,1,25.0,46.1,18.72,0.01,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,8451,wavyleaf oak
19398,1,4,Quercus prinus,0.5,1,25.0,46.1,18.35,0.06,2500.0,4.0,,0.6,8000.0,8000.0,1,0,0,1,1937,chestnut oak
19399,3,6,Quercus pungens,0.5,2,25.0,46.1,18.72,0.01,3843.0,4.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,pungent oak
19405,1,4,Quercus robur,0.5,1,25.0,46.1,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,English oak
19408,3,4,Quercus rubra,0.5,1,25.0,44.0,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,northern red oak
19410,3,6,Quercus rugosa,0.5,2,25.0,46.1,18.72,0.01,3843.0,4.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,netleaf oak
19412,2,5,Quercus sadleriana,0.5,1,25.0,46.1,18.72,0.01,2500.0,,28.0,0.6,8000.0,8000.0,0,1,0,1,0,deer oak
19417,3,4,Quercus shumardii,0.5,1,25.0,46.1,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,Shumard's oak
19422,1,4,Quercus stellata,0.5,1,25.0,46.8,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,post oak
19430,3,5,Quercus suber,0.5,2,25.0,46.1,18.72,0.06,2500.0,4.0,28.0,-0.6,8000.0,8000.0,1,1,0,1,0,cork oak
19437,3,6,Quercus toumeyi,0.5,2,25.0,46.1,18.72,0.01,3843.0,4.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,Toumey oak
19440,3,6,Quercus turbinella,0.5,2,25.0,46.1,18.72,0.01,3843.0,4.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,Sonoran scrub oak
19447,1,4,Quercus velutina,0.5,1,25.0,42.6,18.72,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,black oak
19450,3,6,Quercus wislizenii,0.5,2,25.0,46.1,18.72,0.06,3843.0,4.0,28.0,0.6,8000.0,8000.0,1,1,0,1,5047,interior live oak
19451,3,4,Castanea spp.,0.33,1,25.0,30.1,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,chestnut
19454,1,4,Castanea dentata,0.5,1,25.0,30.1,15.91,0.06,2500.0,3.0,,0.6,8000.0,8000.0,1,0,0,1,0,American chestnut
19457,1,4,Castanea pumila,0.5,1,25.0,30.1,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,chinkapin
19462,1,4,Fagus grandifolia,0.5,1,25.0,44.7,15.29,0.06,2500.0,4.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,American beech
19464,3,6,Lithocarpus densiflorus,0.5,2,25.0,43.3,18.72,0.06,2500.0,3.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,tanoak
19466,3,4,Alnus spp.,0.5,1,25.0,28.7,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,alder
19467,3,4,Alnus maritima,0.5,1,25.0,28.7,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,seaside alder
19468,3,4,Alnus serrulata,0.5,1,25.0,28.7,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,hazel alder
19470,1,4,Alnus glutinosa,,1,25.0,28.7,18.72,0.01,2500.0,1.0,,0.6,8000.0,8000.0,1,0,0,1,0,European alder
19471,3,4,Alnus incana,0.5,1,25.0,28.7,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,gray alder
19472,3,4,Alnus oblongifolia,0.5,1,25.0,28.7,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,Arizona alder
19473,1,4,Alnus rhombifolia,0.5,1,25.0,28.7,18.72,0.06,2500.0,1.0,,0.6,8000.0,8000.0,1,0,0,1,0,white alder
19474,1,4,Alnus rubra,0.5,1,25.0,28.7,18.72,0.06,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,0,0,1,0,red alder
19478,3,4,Betula spp.,0.5,1,25.0,40.5,18.72,0.06,2500.0,2.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,birch
19479,2,4,Betula nana,0.5,2,25.0,34.52,18.72,0.01,2500.0,,10.0,0.6,8000.0,8000.0,0,1,0,1,0,dwarf birch
19480,1,4,Betula nigra,0.5,1,25.0,39.1,18.72,0.06,2500.0,2.0,,0.6,8000.0,8000.0,1,0,0,1,0,river birch
19481,1,4,Betula alleghaniensis,0.5,1,25.0,43.3,18.72,0.06,2500.0,2.0,,0.6,8000.0,8000.0,1,0,0,1,0,yellow birch
19485,2,4,Betula glandulosa,0.5,1,25.0,40.5,18.72,0.01,2500.0,2.0,10.0,0.6,8000.0,8000.0,0,1,0,1,0,resin birch
19487,1,4,Betula lenta,0.5,1,25.0,45.4,17.66,0.06,2500.0,2.0,,0.6,8000.0,8000.0,1,0,0,1,0,sweet birch
19488,3,4,Betula occidentalis,0.5,1,25.0,40.5,18.72,0.01,2500.0,2.0,27.0,0.6,8000.0,8000.0,0,1,0,1,0,water birch
19489,1,4,Betula papyrifera,0.5,1,25.0,38.4,18.72,0.06,2500.0,2.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,paper birch
19497,1,4,Betula populifolia,0.5,1,25.0,35.6,18.72,0.06,2500.0,2.0,,0.6,8000.0,8000.0,1,0,0,1,0,gray birch
19498,2,4,Betula pumila,0.5,1,25.0,40.5,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,bog birch
19504,3,4,Carpinus caroliniana,0.5,1,25.0,48.9,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,American hornbeam
19505,1,4,Corylus spp.,0.5,1,25.0,26.99,18.72,0.06,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,hazelnut
19506,2,4,Corylus americana,0.5,1,25.0,21.85,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,American hazelnut
19507,3,4,Corylus cornuta,0.5,1,25.0,21.85,18.72,0.01,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,beaked hazelnut
19511,3,4,Ostrya virginiana,0.5,1,25.0,48.9,18.72,0.01,2500.0,3.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,hophornbeam
19516,1,7,Casuarina equisetifolia,0.5,2,25.0,40.5,18.72,0.06,2500.0,10.0,,0.6,8000.0,8000.0,1,0,0,1,0,beach sheoak
19522,5,13,Phytolacca spp.,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,pokeweed
19523,5,13,Phytolacca americana,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,American pokeweed
19557,5,13,Abronia fragrans,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Snowball sand verbena
19626,5,13,Mirabilis albida,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,white four o'clock
19629,2,8,Mirabilis californica,0.5,1,25.0,25.0,18.72,,1000.0,,,,8000.0,8000.0,0,0,1,0,8954,California four o'clock
